"cond","faceid","firstfix","famfaceloc","resp","rt","id","ans","morph","block"
"f2","f2_50.jpg",0.5,"right","left",1.144,1,"perc0","50","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.5773,1,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"left","left",0.59391,1,"perc100","40","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.89436,1,"perc100","60","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.67727,1,"perc100","80","unfam"
"m2","m2_30.jpg",0.7,"left","right",0.7773,1,"perc0","30","unfam"
"m1","m1_50.jpg",0.5,"right","right",0.86053,1,"perc100","50","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.62768,1,"perc100","90","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.56334,1,"perc0","20","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.52746,1,"perc0","20","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.92724,1,"perc100","50","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.54392,1,"perc100","90","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.57741,1,"perc0","20","unfam"
"f2","f2_10.jpg",0.7,"left","right",0.42944,1,"perc0","10","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.56267,1,"perc100","70","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.54389,1,"perc100","60","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.49408,1,"perc100","90","unfam"
"f2","f2_70.jpg",0.7,"right","right",0.66056,1,"perc100","70","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.69396,1,"perc100","60","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.77727,1,"perc100","60","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.49395,1,"perc100","80","unfam"
"f2","f2_40.jpg",0.7,"left","right",1.0773,1,"perc0","40","unfam"
"m2","m2_90.jpg",0.5,"left","left",0.5273,1,"perc100","90","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.72723,1,"perc100","70","unfam"
"f2","f2_30.jpg",0.5,"left","right",1.0778,1,"perc0","30","unfam"
"m1","m1_20.jpg",0.5,"left","right",0.49394,1,"perc0","20","unfam"
"m2","m2_50.jpg",0.7,"right","right",0.79395,1,"perc100","50","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.49415,1,"perc0","30","unfam"
"m2","m2_40.jpg",0.5,"left","left",0.87726,1,"perc100","40","unfam"
"m1","m1_60.jpg",0.7,"left","left",0.86057,1,"perc100","60","unfam"
"m2","m2_70.jpg",0.7,"right","right",0.47723,1,"perc100","70","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.44389,1,"perc0","30","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.57774,1,"perc100","80","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.51055,1,"perc0","30","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.49389,1,"perc100","90","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.49391,1,"perc0","10","unfam"
"f2","f2_70.jpg",0.5,"left","left",0.54395,1,"perc100","70","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.57742,1,"perc0","20","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.47721,1,"perc0","10","unfam"
"f2","f2_50.jpg",0.7,"left","right",0.69393,1,"perc0","50","unfam"
"m1","m1_40.jpg",0.7,"right","left",0.54391,1,"perc0","40","unfam"
"m2","m2_10.jpg",0.5,"left","left",0.52719,1,"perc100","10","unfam"
"m1","m1_60.jpg",0.5,"right","right",0.82725,1,"perc100","60","unfam"
"m2","m2_30.jpg",0.5,"right","left",0.62735,1,"perc0","30","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.62772,1,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"left","left",0.62722,1,"perc100","50","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.57724,1,"perc0","10","unfam"
"m2","m2_40.jpg",0.7,"right","left",1.9273,1,"perc0","40","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.51057,1,"perc100","80","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.52733,1,"perc100","80","unfam"
"m1","m1_10.jpg",0.7,"left","right",0.6272,1,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.61041,1,"perc0","40","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.57744,1,"perc100","80","unfam"
"m1","m1_90.jpg",0.7,"left","left",0.64399,1,"perc100","90","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.61061,1,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.52722,1,"perc0","40","unfam"
"f2","f2_50.jpg",0.5,"right","right",0.9618,1,"perc100","50","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.62723,1,"perc100","80","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.86058,1,"perc0","30","unfam"
"f2","f2_60.jpg",0.5,"left","left",1.4606,1,"perc100","60","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.57767,1,"perc100","90","unfam"
"m1","m1_50.jpg",0.7,"right","right",1.1105,1,"perc100","50","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.5272,1,"perc0","20","unfam"
"m2","m2_50.jpg",0.7,"left","left",0.86067,1,"perc100","50","unfam"
"f2","f2_90.jpg",0.7,"left","left",0.59394,1,"perc100","90","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.51109,1,"perc0","20","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.49387,1,"perc0","20","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.52732,1,"perc0","10","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.46048,1,"perc100","70","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.46054,1,"perc100","70","unfam"
"m1","m1_90.jpg",0.7,"right","right",0.594,1,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.92732,1,"perc100","60","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.74389,1,"perc100","60","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.59381,1,"perc100","80","unfam"
"m2","m2_60.jpg",0.5,"right","right",0.5109,1,"perc100","60","unfam"
"f2","f2_40.jpg",0.7,"left","right",0.61059,1,"perc0","40","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.61057,1,"perc100","90","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.44379,1,"perc100","70","unfam"
"m2","m2_50.jpg",0.5,"right","right",0.89394,1,"perc100","50","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.47725,1,"perc0","30","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.54395,1,"perc0","20","unfam"
"m2","m2_40.jpg",0.5,"left","left",0.72716,1,"perc100","40","unfam"
"m1","m1_60.jpg",0.5,"left","left",0.5939,1,"perc100","60","unfam"
"f2","f2_30.jpg",0.7,"right","left",0.54392,1,"perc0","30","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.51545,1,"perc100","80","unfam"
"f2","f2_50.jpg",0.7,"left","left",0.57684,1,"perc100","50","unfam"
"m1","m1_10.jpg",0.7,"left","right",0.47699,1,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.57759,1,"perc100","50","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.39361,1,"perc0","30","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.49369,1,"perc100","60","unfam"
"m1","m1_50.jpg",0.5,"right","right",0.69361,1,"perc100","50","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.44383,1,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.49373,1,"perc0","40","unfam"
"m1","m1_40.jpg",0.7,"left","right",0.94376,1,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"right","right",0.47712,1,"perc100","70","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.84679,1,"perc100","70","unfam"
"m2","m2_50.jpg",0.7,"right","right",0.54379,1,"perc100","50","unfam"
"f2","f2_40.jpg",0.5,"left","left",1.1935,1,"perc100","40","unfam"
"m1","m1_70.jpg",0.5,"right","right",0.46033,1,"perc100","70","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.51052,1,"perc0","10","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.42725,1,"perc100","80","unfam"
"m2","m2_60.jpg",0.5,"right","right",0.4432,1,"perc100","60","unfam"
"m1","m1_60.jpg",0.7,"left","left",0.54381,1,"perc100","60","unfam"
"m2","m2_40.jpg",0.5,"left","left",0.76058,1,"perc100","40","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.59406,1,"perc100","80","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.49368,1,"perc0","20","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.54327,1,"perc100","70","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.4784,1,"perc0","20","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.47848,1,"perc100","90","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.49434,1,"perc0","30","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.56333,1,"perc0","30","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.49391,1,"perc100","80","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.4604,1,"perc100","90","unfam"
"m1","m1_30.jpg",0.7,"right","left",0.51043,1,"perc0","30","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.57735,1,"perc100","70","unfam"
"f2","f2_30.jpg",0.7,"right","left",0.49643,1,"perc0","30","unfam"
"m1","m1_70.jpg",0.5,"left","left",0.51192,1,"perc100","70","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.54374,1,"perc100","80","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.6441,1,"perc0","40","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.47718,1,"perc100","90","unfam"
"m2","m2_10.jpg",0.5,"left","right",0.49364,1,"perc0","10","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.61093,1,"perc100","90","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.44377,1,"perc0","10","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.47715,1,"perc100","90","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.54391,1,"perc0","10","unfam"
"m1","m1_20.jpg",0.5,"right","left",0.41046,1,"perc0","20","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.5609,1,"perc100","60","unfam"
"m1","m1_50.jpg",0.5,"left","right",0.67719,1,"perc0","50","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.52708,1,"perc0","20","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.47707,1,"perc100","90","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.56341,1,"perc100","60","unfam"
"m2","m2_40.jpg",0.5,"right","left",1.2101,1,"perc0","40","unfam"
"f2","f2_50.jpg",0.7,"right","left",0.79432,1,"perc0","50","unfam"
"m1","m1_60.jpg",0.7,"right","right",0.51048,1,"perc100","60","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.64382,1,"perc0","20","unfam"
"m1","m1_80.jpg",0.7,"left","left",0.49429,1,"perc100","80","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.49686,1,"perc0","20","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.54626,1,"perc0","30","unfam"
"f2","f2_50.jpg",0.7,"left","left",0.74387,1,"perc100","50","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.51208,1,"perc100","80","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.49421,1,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.79387,1,"perc100","50","unfam"
"f2","f2_60.jpg",0.5,"right","right",0.67721,1,"perc100","60","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.49316,1,"perc0","30","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.51052,1,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"right","right",0.7272,1,"perc100","40","unfam"
"m1","m1_50.jpg",0.5,"right","right",0.94675,1,"perc100","50","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.51213,1,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.56178,1,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"right","right",0.49378,1,"perc100","70","unfam"
"f2","f2_40.jpg",0.7,"left","left",1.127,1,"perc100","40","unfam"
"m2","m2_50.jpg",0.5,"right","right",0.91105,1,"perc100","50","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.44375,1,"perc100","70","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.4772,1,"perc0","10","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.46034,1,"perc100","80","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.54536,1,"perc100","60","unfam"
"m1","m1_60.jpg",0.7,"left","left",0.54382,1,"perc100","60","unfam"
"m2","m2_40.jpg",0.7,"left","right",0.61055,1,"perc0","40","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.47724,1,"perc100","80","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.44383,1,"perc0","20","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.49382,1,"perc100","70","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.49368,1,"perc0","20","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.5437,1,"perc0","30","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.57671,1,"perc0","30","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.49684,1,"perc100","90","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.51548,1,"perc100","80","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.42709,1,"perc100","90","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.52883,1,"perc0","30","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.56092,1,"perc0","30","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.52703,1,"perc100","70","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.64401,1,"perc100","70","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.57722,1,"perc100","90","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.57755,1,"perc100","80","unfam"
"m1","m1_40.jpg",0.7,"right","left",0.67704,1,"perc0","40","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.49394,1,"perc100","90","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.4606,1,"perc0","10","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.79392,1,"perc0","10","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.47876,1,"perc0","10","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.54387,1,"perc0","20","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.54366,1,"perc100","90","unfam"
"f2","f2_20.jpg",0.5,"right","left",0.59396,1,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"left","left",0.79677,1,"perc100","50","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.57763,1,"perc100","60","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.92763,1,"perc100","60","unfam"
"m2","m2_40.jpg",0.7,"right","right",0.6276,1,"perc100","40","unfam"
"m1","m1_90.jpg",0.7,"right","right",0.49378,1,"perc100","90","unfam"
"f2","f2_50.jpg",0.7,"right","right",0.67758,1,"perc100","50","unfam"
"m1","m1_60.jpg",0.5,"right","right",0.57721,1,"perc100","60","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.47796,1,"perc0","20","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.51202,1,"perc0","20","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.51537,1,"perc100","80","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.54372,1,"perc0","30","unfam"
"m1","m1_60.jpg",0.5,"left","left",0.66562,1,"perc100","60","unfam"
"m2","m2_50.jpg",0.5,"right","right",0.69293,1,"perc100","50","unfam"
"f2","f2_80.jpg",0.5,"left","left",0.47983,1,"perc100","80","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.47708,1,"perc0","40","unfam"
"f2","f2_30.jpg",0.7,"left","right",1.027,1,"perc0","30","unfam"
"m2","m2_40.jpg",0.5,"left","right",0.49373,1,"perc0","40","unfam"
"m1","m1_50.jpg",0.7,"right","right",0.84378,1,"perc100","50","unfam"
"f2","f2_40.jpg",0.7,"left","left",1.5272,1,"perc100","40","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.52939,1,"perc0","20","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.49392,1,"perc0","10","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.47717,1,"perc100","80","unfam"
"m1","m1_60.jpg",0.7,"right","right",0.5604,1,"perc100","60","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.72776,1,"perc100","60","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.56042,1,"perc0","10","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.44365,1,"perc0","20","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.86029,1,"perc100","50","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.51049,1,"perc100","90","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.49361,1,"perc0","20","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.54477,1,"perc0","30","unfam"
"f2","f2_50.jpg",0.5,"left","right",1.1105,1,"perc0","50","unfam"
"m1","m1_20.jpg",0.5,"left","right",0.54362,1,"perc0","20","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.47719,1,"perc100","70","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.4945,1,"perc100","70","unfam"
"m2","m2_30.jpg",0.7,"left","right",0.97736,1,"perc0","30","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.49673,1,"perc100","60","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.496,1,"perc0","30","unfam"
"m2","m2_40.jpg",0.7,"right","right",0.81059,1,"perc100","40","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.47757,1,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.79396,1,"perc100","60","unfam"
"f2","f2_90.jpg",0.5,"right","right",0.62647,1,"perc100","90","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.52734,1,"perc0","10","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.47649,1,"perc100","80","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.45999,1,"perc100","90","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.47713,1,"perc0","10","unfam"
"f2","f2_80.jpg",0.5,"right","right",0.47755,1,"perc100","80","unfam"
"m2","m2_80.jpg",0.5,"left","left",0.57726,1,"perc100","80","unfam"
"m1","m1_20.jpg",0.5,"right","left",0.54347,1,"perc0","20","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.56049,1,"perc100","60","unfam"
"m2","m2_70.jpg",0.5,"right","right",0.5605,1,"perc100","70","unfam"
"m1","m1_80.jpg",0.7,"left","left",0.49412,1,"perc100","80","unfam"
"m2","m2_90.jpg",0.5,"left","left",0.57721,1,"perc100","90","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.47707,1,"perc0","30","unfam"
"m2","m2_10.jpg",0.5,"right","left",1.1612,1,"perc0","10","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.51089,1,"perc0","30","unfam"
"f2","f2_10.jpg",0.7,"left","right",0.49383,1,"perc0","10","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.51101,1,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"left","left",0.7945,1,"perc100","50","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.7272,1,"perc0","40","unfam"
"m1","m1_70.jpg",0.5,"right","right",0.52757,1,"perc100","70","unfam"
"f2","f2_50.jpg",0.5,"right","right",1.3106,1,"perc100","50","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.77717,1,"perc100","90","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.59393,1,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.61186,1,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.61056,1,"perc100","70","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.6623,1,"perc100","80","unfam"
"m2","m2_50.jpg",0.7,"right","right",0.99385,1,"perc100","50","unfam"
"m1","m1_60.jpg",0.5,"left","left",0.74371,1,"perc100","60","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.57742,1,"perc0","30","unfam"
"m1","m1_40.jpg",0.7,"left","left",0.99554,1,"perc100","40","unfam"
"m2","m2_40.jpg",0.7,"left","right",0.79386,1,"perc0","40","unfam"
"f2","f2_40.jpg",0.7,"left","right",0.94629,1,"perc0","40","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.89387,1,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"right","right",0.69499,1,"perc100","50","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.64395,1,"perc0","10","unfam"
"m1","m1_60.jpg",0.5,"right","right",0.59376,1,"perc100","60","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.56314,1,"perc100","80","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.56057,1,"perc0","20","unfam"
"m2","m2_60.jpg",0.5,"left","left",0.59392,1,"perc100","60","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.50995,1,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.76097,1,"perc100","50","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.54387,1,"perc0","20","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.52716,1,"perc100","90","unfam"
"f2","f2_50.jpg",0.7,"left","right",1.1939,1,"perc0","50","unfam"
"m2","m2_30.jpg",0.5,"right","left",1.2939,1,"perc0","30","unfam"
"m1","m1_20.jpg",0.5,"left","right",0.51268,1,"perc0","20","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.51058,1,"perc100","70","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.5272,1,"perc0","30","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.57897,1,"perc100","70","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.6939,1,"perc0","40","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.67708,1,"perc0","30","unfam"
"f2","f2_60.jpg",0.5,"left","left",0.59376,1,"perc100","60","unfam"
"m1","m1_90.jpg",0.7,"right","right",0.47721,1,"perc100","90","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.66054,1,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.74328,1,"perc100","60","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.46052,1,"perc100","80","unfam"
"m2","m2_10.jpg",0.5,"left","right",0.49379,1,"perc0","10","unfam"
"f2","f2_90.jpg",0.7,"left","left",0.51043,1,"perc100","90","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.56074,1,"perc100","80","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.47756,1,"perc0","10","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.61054,1,"perc100","80","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.49456,1,"perc0","20","unfam"
"m2","m2_70.jpg",0.5,"right","right",0.54681,1,"perc100","70","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.6962,1,"perc100","60","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.5804,1,"perc100","80","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.52724,1,"perc0","30","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.56054,1,"perc100","90","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.62761,1,"perc0","30","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.54429,1,"perc0","10","unfam"
"f2","f2_10.jpg",0.7,"left","right",0.54364,1,"perc0","10","unfam"
"m1","m1_50.jpg",0.5,"left","right",1.1605,1,"perc0","50","unfam"
"f2","f2_40.jpg",0.5,"right","left",0.54379,1,"perc0","40","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.51045,1,"perc0","20","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.57697,1,"perc100","70","unfam"
"f2","f2_50.jpg",0.5,"right","left",0.77727,1,"perc0","50","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.47729,1,"perc100","90","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.52738,1,"perc100","70","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.59434,1,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.62722,1,"perc0","40","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.75047,3,"perc0","20","fam"
"f2","f2_20.jpg",0.7,"right","left",0.74409,3,"perc0","20","fam"
"m1","m1_10.jpg",0.5,"right","left",0.71149,3,"perc0","10","fam"
"f2","f2_60.jpg",0.7,"left","right",0.79486,3,"perc0","60","fam"
"m1","m1_20.jpg",0.5,"right","left",0.74496,3,"perc0","20","fam"
"m2","m2_50.jpg",0.7,"left","left",0.96163,3,"perc100","50","fam"
"m1","m1_80.jpg",0.7,"right","right",0.79488,3,"perc100","80","fam"
"m2","m2_80.jpg",0.5,"left","left",0.56168,3,"perc100","80","fam"
"f2","f2_70.jpg",0.7,"right","right",0.6616,3,"perc100","70","fam"
"m1","m1_80.jpg",0.5,"left","left",0.59489,3,"perc100","80","fam"
"f2","f2_30.jpg",0.5,"right","left",0.52833,3,"perc0","30","fam"
"m2","m2_80.jpg",0.5,"right","right",0.64499,3,"perc100","80","fam"
"m1","m1_50.jpg",0.5,"left","right",1.0448,3,"perc0","50","fam"
"m2","m2_10.jpg",0.5,"right","left",0.64493,3,"perc0","10","fam"
"f2","f2_10.jpg",0.7,"right","left",0.6116,3,"perc0","10","fam"
"m2","m2_40.jpg",0.7,"left","right",0.76161,3,"perc0","40","fam"
"f2","f2_30.jpg",0.7,"left","right",0.96232,3,"perc0","30","fam"
"m1","m1_20.jpg",0.7,"left","right",0.96152,3,"perc0","20","fam"
"f2","f2_40.jpg",0.7,"right","left",0.71168,3,"perc0","40","fam"
"m1","m1_50.jpg",0.7,"right","right",0.69498,3,"perc100","50","fam"
"m2","m2_90.jpg",0.7,"left","left",0.5619,3,"perc100","90","fam"
"m1","m1_10.jpg",0.7,"left","right",0.94487,3,"perc0","10","fam"
"m2","m2_70.jpg",0.7,"right","right",0.87827,3,"perc100","70","fam"
"f2","f2_10.jpg",0.7,"left","right",0.77836,3,"perc0","10","fam"
"m1","m1_40.jpg",0.5,"left","right",0.99494,3,"perc0","40","fam"
